,smiles
3641,Nc1c(C(=O)c2cccc(OC3CC[NH2+]CC3)c2)cnn1-c1ccc(F)cc1
3642,Nc1c(C(=O)c2cccc(OCC(O)CO)c2)cnn1-c1ccc(F)cc1
3643,Nc1nc2[nH]cc(C[NH3+])c2c(=O)[nH]1
3644,O=P([O-])([O-])OCC1OC(OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O
3645,CCCOP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
3646,COc1nccnc1CC(C)C
3647,NP(=O)(NCCCC([NH3+])C(=O)[O-])NS(=O)(=O)[O-]
3648,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O
3649,CC(C)(COP(=O)([O-])[O-])C(O)C(=O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
3650,OCC1OC(SCCc2ccccc2)C(O)C(O)C1O
3651,[NH3+]C(Cc1ccc(OP(=O)([O-])[O-])cc1)C(=O)[O-]
3652,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)[nH+]cnc21
3653,CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)[nH+]cnc21
3654,CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21
3655,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21
3656,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21
3657,O=c1ccn(C2OC(COP(=O)([O-])OC3C(O)COC3CO)C(OP(=O)([O-])[O-])C2O)c(=O)[nH]1
3658,[NH3+]CCCCNC(=O)CP(=O)([O-])[O-]
3659,C#CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)[nH+]c(F)nc21
3660,CCCc1ccc(Oc2ccccc2)c(O)c1
3661,O=S(=O)(c1ccc(O)cc1O)N1Cc2ccc(O)cc2C1
3662,Cc1nc(-c2ccccn2)nc(N2CC[NH+](CCO)CC2)c1Cl
3663,[NH3+]Cc1ccc(F)c(Oc2ccccc2)c1F
3664,Cc1ncc(-c2ccc(Nc3cc4c(cn3)cc(-c3cnn(C)c3)n4C(=O)OC(C)C)cc2)n1C
3665,CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1
3666,Cc1[nH+]cc(COP(=O)([O-])[O-])c(CNc2cccc(C(=O)[O-])c2)c1O
3667,CCC1OC(=O)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)CC(C)C(=O)/C=C/C1C
3668,Cc1[nH+]cc(CO)c(C=O)c1O
3669,Cc1[nH+]cc(CO)c(C[NH3+])c1O
3670,Cc1[nH+]cc(COP(=O)([O-])[O-])c(CO)c1O
3671,Cc1ccccc1C1CCCN1C(=O)c1ccc(O)cc1O
3672,Cc1ncc(C[n+]2cccc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1
3673,O=C(c1c(O)cc(O)cc1O)n1cccc1
3674,O=S(=O)(NCc1ccccn1)c1ccc(Br)c2ccccc12
3675,CC/C(C)=C1\OC(=O)C(C)C(O)C(Cc2cccnc2)NC(=O)C(NC(=O)c2ncccc2[O-])C(C)OC1=O
3676,Oc1ccc(-c2n[nH]cc2Oc2ccccc2)c(O)c1
3677,Cc1cc(C(=O)OCc2cccnc2)n[nH]1
3678,NC(C1CCCCC1)P(=O)([O-])[O-]
3679,NC(CC1CCCCC1)P(=O)([O-])[O-]
3680,CCCC(C)C(N)P(=O)([O-])[O-]
3681,Cc1ccc(-c2c[nH]c3nc(N)[nH]c(=O)c23)cc1
3682,COc1ccc(-c2cc3[nH+]c(N)nc(N)c3cc2C)cc1OC
3683,Cc1cc(N)[nH+]c(COCC([NH3+])C(C)OCc2cc(C)cc(N)[nH+]2)c1
3684,Cc1cc(N)[nH+]c(COCC2CC(OCc3cc(C)cc(N)[nH+]3)C[NH2+]2)c1
3685,[NH3+]CCCNc1nc(-c2ccccc2O)nc2ccccc12
3686,CC(=O)c1cccc(-c2cc3[nH+]c(N)nc(N)c3cc2C)c1
3687,CCOc1ccc(C=O)cc1-c1cc2[nH+]c(N)nc(N)c2cc1C
3688,CC(Oc1cccc2ccccc12)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1
3689,CCOc1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1-c1ccc2c(N)nc(N)[nH+]c2c1
3690,CCOc1ccc2ccccc2c1-c1cc2[nH+]c(N)nc(N)c2cc1C
3691,CCCCOc1cncc(-c2nnc3c(C)nc4ccc(C[NH+]5CCOCC5)cc4n23)c1
3692,CC(C)CC(CNC(=O)Cc1c[nH]cn1)Cc1ccc2c(c1C(=O)[O-])OCO2
3693,O=C([O-])c1cnc2ccccc2c1
3694,CC[NH+](CC)CCNS(=O)(=O)Cc1ccc(C)cc1
3695,CC(Nc1cccc(Cl)c1Cl)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1
3696,O=C(CCc1ccc2ccc3ncc(-c4cnn(C5CC[NH2+]CC5)c4)cc3c(=O)c2c1)NCc1ccccn1
3697,Cc1ccc(F)cc1-c1nc2[nH]nc(N)c2c2c1CCCC2
3698,[NH3+]CCc1cnn(-c2nccc3c(=O)nc[n-]c23)c1
3699,CCCN1C(=O)OCC1Cc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)C)c3)C2O)ccc1O
3700,C[NH+](C)CCn1cc(-c2ccc(F)cc2)c(-n2cccc2)n1
3701,C[NH+](Cc1ccccc1C(=O)NCC1CCCCC1)Cc1ccc2c(c1C(=O)[O-])OCC(CCC(=O)[O-])O2
3702,CC(CC(C)(CS(=O)(=O)N1CCC(OCc2ccc(Cl)cc2Cl)CC1)N([O-])C=O)c1ncc(F)cn1
3703,N=C(N)SCc1ccc(Cl)c(Cl)c1
3704,CC(C)C[NH+]1CCc2cc(O)ccc2C1c1ccc(/C=C/C(=O)[O-])cc1
3705,O=C([O-])C1(O)CC(O)C(O)C(O)C1
3706,O=c1[n-]c2ccc(S(=O)(=O)c3ccccc3)cc2c(=O)n1O
3707,Cc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)n1
3708,Cc1cc(N)[nH+]c(CCCCCCCc2cc(C)cc(N)[nH+]2)c1
3709,CCn1c(=O)n(C2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ccccc21
3710,CCC1OC(=O)C(C)C(OC(=O)CC[NH+](C)C)C(C)CC(C)C(=O)/C=C/C1C
3711,CCC(C#Cc1c(N)nc(N)[nH+]c1C)c1cc(OC)c(OC)c(OC)c1
3712,CCCc1[nH+]c(N)nc(N)c1C#CCc1cc(OC)ccc1OC
3713,CS(=O)(=O)[N-]c1cccc2cccnc12
3714,COc1cccc(-c2cccc(C3(c4ccncc4)[NH+]=C(N)N4CC(F)(F)CN=C43)c2)c1F
3715,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1
3716,CCCC(CC(=O)[O-])N1C(=O)c2c(C)nc3ccccc3c2C1=O
3717,CC(C)n1c(S(=O)(=O)[O-])nc2ccccc21
3718,CSCCC(NC(=O)C(CC(=O)[O-])NC(C)=O)C(=O)[O-]
3719,O=C([O-])c1[nH]c(=O)[nH]c(=O)c1CCc1ccc(F)c(F)c1
3720,NC(=O)CCC([NH3+])C(=O)NS(=O)(=O)OCC1OC(n2c[nH+]c3c(N)ncnc32)C(O)C1O
3721,CS(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc2c1=O
3722,Cc1ccnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1
3723,Nc1nc2ccc(Oc3ccccc3)cc2c[n+]1C(CNC(=O)C1CCCCC1)C1CCCCC1
3724,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
3725,Cc1ccc(Cl)cc1-n1cc(-c2ncnn3cccc23)cc1C(N)=O
3726,[NH3+]C(Cn1oc(=O)[nH]c1=O)C(=O)[O-]
3727,c1ccc(C2CC[NH2+]C3(CCN(c4ncnc5[nH]cnc45)CC3)C2)cc1
3728,CC(C)Oc1ccc2cccc(-n3cc(NC(N)=O)c(C(N)=O)n3)c2c1
3729,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCSC(c2ccccc2)C1
3730,CCc1cc2[nH]c(=O)c(C#N)c(-c3ccc(NS(C)(=O)=O)cc3)c2c(C)n1
3731,N#Cc1c(-c2ccc(C(=O)[O-])cc2)c2c([nH]c1=O)-c1cccc(-c3cn[nH]c3)c1CC2
3732,O=P([O-])([O-])C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)P(=O)([O-])[O-]
3733,COc1cccc(-c2cc(-c3ccc(C(=O)[O-])cc3)c(C#N)c(=O)[n-]2)c1
3734,Cc1nc2ccccc2n1Cc1ccc2c(c1)nc(CNc1ccc(C(N)=[NH2+])cc1)n2C
3735,CC(/C=C/C=C(\C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)[O-]
3736,O=P([O-])([O-])OC1OC(CO)C(O)C1O
3737,[NH-]S(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(O)c(Cl)c2)cc1
3738,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ccnc4ccc([N+](=O)[O-])cc34)c2)cc1
3739,CCC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1
3740,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(CC(C)C)NC(=O)c1ccc(N)cc1
3741,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCC[NH+]3CCOCC3)cc2)cc1
3742,O=S(=O)([O-])Oc1cc(O)cc(/C=C/c2ccc(O)cc2)c1
3743,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ncnc4ccc(N)cc34)c2)cc1
3744,Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ccnc4ccc(N)cc34)cc2)c1
3745,CCCCCc1cc2c(N)cccc2c(=O)[nH]1
3746,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CC[NH+](C)CC4)cc3OC)nc2N1C1CCCC1
3747,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC2C)cc1NC(C)=O
3748,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(C)=O
3749,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
3750,Cc1ccc(C(=O)Nc2cc(CCC[NH+](C)C)cc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1
3751,O=C(c1ccc(OCC[NH+]2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
3752,OCC(O)C(O)C(O)CO
3753,O=C(C[NH2+]CCc1c[nH]c2ccccc12)Nc1scc(-c2ccccc2)c1C(=O)NCc1ccccc1
3754,O=C(OC1CC2CCC([NH2+]2)C1C(=O)[O-])c1ccccc1
3755,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
3756,Cc1cc2[nH+]cn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2cc1C
3757,CC(C)CC(NP(=O)([O-])OC1OC(C)C(O)C(O)C1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-]
3758,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)n(CC(O)C(O)C(O)CO)c2[nH]1
3759,Oc1ccc(CCc2cc(O)cc(O)c2)cc1
3760,C=C1C2=C(CC1(C)C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC2
3761,C[N+](C)(C)NCCC(=O)[O-]
3762,O=C(N[O-])C(O)C(O)COP(=O)([O-])[O-]
3763,COc1ccc(N2C(=O)C(Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)C2C(=O)[O-])cc1
3764,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1
3765,Fc1ccc(-c2nnc(-c3ccccc3)[nH]2)cc1
3766,O=C(Cc1cccs1)N1CCC(c2nc(-c3cccs3)no2)CC1
3767,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)c1ccccc1
3768,CC(CCn1ccc(-c2ccccc2)cc1=O)(C(=O)N[O-])S(C)(=O)=O
3769,O=C([O-])c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(Cl)cc1
3770,OCC(O)COC1OC(CO)C(O)C(O)C1O
3771,Nc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1
3772,[NH3+]C(CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
3773,CC(C)c1c(C(=O)N(C)C(C)c2ccccc2)nn(-c2ccc(F)cc2)c1CCC(O)CC(O)CC(=O)[O-]
3774,[NH3+]CC1OC(OC2C([NH3+])CC([NH3+])C(O)C2OC2OC(CO)C(O)C2O)C([NH3+])C(O)C1O
3775,O=P([O-])([O-])C(O)(Cc1ccc[nH+]c1)P(=O)([O-])[O-]
3776,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
3777,O=C(CCC1=CC(O)(C(=O)[O-])CC(O)C1=O)Nc1ccccc1
3778,[NH3+]CC(O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
3779,C[NH+]1CCN(C(=O)c2cc(-c3nnc4ccc(Br)cn34)c(O)cc2O)CC1
3780,CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
3781,CC(O)(COc1ccc(C#N)c2ccccc12)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
3782,C[NH2+]C1CCc2ccccc21
3783,Cc1[nH]c2ccccc2c1C[NH+]1CCN(c2ccccn2)CC1
3784,Cc1ccc2c(c1)[nH+]cn2C1OC(COP(=O)([O-])[O-])C(O)C1O
3785,CCNC(=O)c1cccnc1N1CC[NH+](C)CC1
3786,O=C([O-])C(O)c1ccccc1
3787,CC(O)C(O)C(O)C(O)C=O
3788,COc1ccc(Cc2ncc(C[NH+]3CCC(c4ccccc4OC)CC3)c3cc(OC)c(OC)cc23)cc1OC
3789,O=C1Nc2nc(NC3CCC(O)CC3)ncc2CN1c1ccccc1Cl
3790,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)[O-]
3791,O=C(/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)[O-]
3792,O=C([O-])c1[nH]c(=O)[nH]c(=O)c1CCc1ccccc1C(F)(F)F
3793,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
3794,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
3795,O=P([O-])([O-])OCC1CC(O)C(O)O1
3796,C[NH2+]Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
3797,COC(=O)C(Cc1cccc(C(N)=[NH2+])c1)C(C)NC(=O)c1ccc(-c2cccc(C[NH3+])c2)cc1
3798,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)[O-])cc2)c1
3799,CS(=O)(=O)N1CC(C(=O)Nc2ccc(Cl)cc2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1
3800,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
3801,CCCCC1CCC2(CCC(C)C(C/C=C(C)/C=C/C(O)C(C)/C=C/C(=O)[O-])O2)OC1/C=C/C(C)=C/C(=O)[O-]
3802,O=C([O-])c1[nH]c(=O)[nH]c(=O)c1Br
3803,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1N(C)C
3804,O=P([O-])([O-])C1(P(=O)([O-])[O-])CC2CCC[NH2+]C2C1
3805,CC1CCC(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)CC1
3806,C[N+](C)(C)CCC[PH](=O)[O-]
3807,CN(CCC(=O)[O-])[N+](C)(C)C
3808,OCC1(O)OCC(O)C1O
3809,O=C([O-])/C(=C/c1ccccc1)Oc1cccc(C(=O)[O-])c1O
3810,O=C([O-])/C(=C/C1CC1)Oc1cccc(C(=O)[O-])c1O
3811,CC/C=C(\Oc1cccc(C(=O)[O-])c1O)C(=O)[O-]
3812,C=C(Oc1cccc(C(=O)[O-])c1O)C(=O)[O-]
3813,O=C1Nc2ccccc2/C1=C\c1ccc2c(c1C(=O)[O-])OCO2
3814,NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)n1
3815,COC1CN(c2nc(-c3ncnn3C)c(C(=O)[O-])s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Br
3816,CC(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)P(=O)([O-])CC(C)C(=O)NC(C)C(N)=O
3817,C[NH2+]C(CNC(=O)N1CCCC(C(OCCNC(=O)OC)c2cccc(Cl)c2)C1)CC1CCCOC1
3818,[NH-]S(=O)(=O)c1ccc(C(=O)NCC(F)(F)F)cc1
3819,CCNC(=O)c1ccc(S([NH-])(=O)=O)cc1
3820,CCCCCCNC(=O)c1ccc(S([NH-])(=O)=O)cc1
3821,CCc1cc(Br)cc2c(CC[NH3+])c(C)[nH]c12
3822,CC(NC(=O)Nc1ccccc1)C1CC1
3823,CC1CN=C(NCCc2ccccc2)S1
3824,Cn1cc(-c2[nH]c3ccccc3[nH+]2)cn1
3825,Cn1c(N)c(N2CCCCC2)c(=O)[nH]c1=O
3826,O=C1CN(Cc2ccccc2)c2ccccc2N1
3827,CN(C)C(=O)C(c1ccc(-c2ccc3ncnn3c2)cc1)C([NH3+])C(=O)N1CCC(F)C1
3828,Cc1ccc(Nc2nc(NC3CCOCC3[NH3+])ncc2C(N)=O)cc1
3829,COC1/C=C/C(C)C2OC(O)(C(C)C(=O)OC(c3ccccc3)CCCCC1OC)C(OC)C(O)C2C
3830,[NH3+]CCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
3831,NC(=[NH2+])c1ccc(CNC(=O)C2CCCN2C(=O)CNS(=O)(=O)Cc2ccccc2)cc1
3832,OCCCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1
3833,CC(C)c1cc(C(=O)N2CCc3ccccc3C2)c(O)cc1O
3834,CCC(=O)Oc1c(C)cccc1C(=O)[O-]
3835,CC(C)CC(CNC(=O)c1ccncc1)Cc1ccc2c(c1C(=O)[O-])OCO2
3836,O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1
3837,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1
3838,CCCOc1ccc(CC(CC)C(=O)[O-])cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1
3839,C[S+](CCC[NH3+])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
3840,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(C(=O)[O-])cnc2c1
3841,Cc1cc(N)[nH+]c(CCc2cccc(C([NH3+])Cc3cc(C)cc(N)[nH+]3)c2)c1
3842,O=c1cc(S)n(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1
3843,[NH-]S(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1
3844,N#Cc1c(N)n(Cc2ccccc2)c2ccc(Oc3ccc(NC(=O)C[NH3+])cc3)cc12
3845,O=P([O-])([O-])OCC(O)C(O)C(O)C(O)CO
3846,Cc1cc(N)[nH+]c(CCc2cncc(C(C[NH3+])Cc3cc(C)cc(N)[nH+]3)c2)c1
3847,O=C([O-])CCc1ccc(OC2CCN(C(=O)NC3C(c4ccccc4)C3c3ccccc3)CC2)cc1
3848,O=P([O-])([O-])OCC(O)C1OC(O)(CO)C(O)C1O
3849,O=C([O-])CN1C(=O)c2ccccc2S1(=O)=O
3850,Fc1cccc(CCCNCc2ccnc(-n3ccnc3)n2)c1
3851,Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])c2nnn[n-]2)C(O)C1O
3852,CN(Cc1ccc2c(c1C(=O)[O-])OCO2)C(=O)NC(C(=O)NC(C)(C)C)c1ccccc1
3853,COCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)[NH+]=C(N)N3CC(F)(F)CN=C32)c1
3854,O=C(NC1CC1c1ccccc1)N1CCC(Oc2ccccc2)CC1
3855,C[NH+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
3856,CC(/N=C/c1ccc(OCc2cccc(F)c2)cc1)C(N)=O
3857,Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O
3858,O=C([O-])c1ccccc1O
3859,C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
3860,COc1cc(Nc2nccc(Nc3ccc4c(C)[nH]nc4c3)n2)cc(OC)c1OC
3861,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCNC(=O)C34CC5CC(CC(O)(C5)C3)C4)cccc12
3862,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1
3863,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CC[NH2+]CC2)n1
3864,Cc1cccc(CCCN([O-])C=O)n1
3865,Cn1c(=O)c2c(nc(N3CC[NH2+]CC3)n2Cc2ccccc2)n(C)c1=O
3866,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(OCC)CC[NH2+]2)c1
3867,Clc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1Cl
3868,Fc1ccccc1-c1cn2ccnc2c(NCc2cccnc2)n1
3869,Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1
3870,Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12
3871,Cc1cn(C23CC(O)C(CO)C2C3)c(=O)[nH]c1=O
3872,CCc1cnn2c(NCc3cnc(N)nc3)cc(-c3c(F)cccc3F)nc12
3873,c1ccc(-c2cc(NCc3cccnc3)n3ncc(C4CC4)c3n2)cc1
3874,COc1cc(Nc2cc(-n3c(C)cc4c3CC(C)(C)CC4=O)ccc2C(N)=O)cc(OC)c1OC
3875,[NH3+]C(CC(=O)N[O-])C(=O)[O-]
3876,CCCCCCCCCCCCOS(=O)(=O)[O-]
3877,NC(CNC(=O)CC(O)(CC(=O)NCCNC(=O)CCC(=O)C(=O)[O-])C(=O)[O-])C(=O)[O-]
3878,O=C([O-])c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccccc1
3879,O=S1(=O)N=C(NC2CCCCC2)OC2CCCCC21
3880,Nc1ncnc2c1ncn2C1OC(CC(N)CCC([NH3+])C(=O)[O-])C(O)C1O
3881,CC(=O)NC1C(O)C(F)C(F)(C(=O)[O-])OC1C(O)C(O)CO
3882,CC(C)CCC(=O)NC(Cc1ccccc1)C(=O)[O-]
3883,Nc1ccc(S(=O)(=O)Nc2cccc[nH+]2)cc1
3884,CC(=O)OC1C(COS(N)(=O)=O)OC(O)C(O)C1OC(C)=O
3885,CC(=O)OC1C(COS(N)(=O)=O)OC(O)C(O)C1O
3886,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12
3887,COc1cccc2c(=O)[nH]c(-c3ccc(Cl)cc3)cc12
3888,O=C(N[O-])c1ccccc1O
3889,O=C(CCCCCCC(=O)Nc1ccccc1)N[O-]
3890,[NH3+]C(CCCC[NH2+]C(CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
3891,Cc1nc(-c2ccccn2)nc(NC(Cc2ccccc2)C(N)=O)c1Cl
3892,NC(=[NH2+])c1ccc(C2C3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)C3C3CC(O)C[NH+]32)cc1
3893,Cn1cc(C2CC3CSC(N)=NC3(c3ccc(F)cc3F)CO2)cn1
3894,[NH3+]C(CCSCC1OC(n2cnc3c(=O)[nH+]c[nH]c32)C(O)C1O)C(=O)[O-]
3895,c1nc(N2CCC3(CCCC[NH2+]3)CC2)c2nc[nH]c2n1
3896,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21
3897,COC1(C(=O)[O-])CC(OC(C)=O)C(NC(C)=O)C(C(O)C(O)COC(C)=O)O1
3898,C[NH2+]C1C(O)C(OC2C([NH3+])CC([NH3+])C(OC3OC(C[NH3+])=CCC3[NH3+])C2O)OCC1(C)O
3899,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1
3900,CNC(=O)C1Cc2ccc(NS(=O)(=O)[O-])cc2CN1C(=O)OCc1ccccc1
3901,OC1C(O)C(O)C([NH2+]Cc2ccccc2)C1O
3902,COc1cccc(Nc2c(C(N)=O)cnc3ccc(S(C)(=O)=O)cc23)c1
3903,Cc1c(C=C(CO)CO)n(C)c(=O)[nH]c1=O
3904,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1
3905,CC(=O)NC1C(O)CC2(C(=O)[O-])OC(C(O)CO)C1O2
3906,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F
3907,NS(=O)(=O)c1ccc2c(c1)C[NH2+]CC2
3908,O=C([O-])C1=CC(O)C(O)C(O)C1
3909,C[NH2+]CCN(C)c1cccc(CCc2cc(C)cc(N)[nH+]2)n1
3910,OCC1OC(n2cc(-c3ccc4ccccc4c3)nn2)C(O)C(O)C1O
3911,CC(=O)NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)CO
3912,CC(=O)NC1C(O)CC(O)(C(N)=O)OC1C(O)C(O)CO
3913,CCOCCN(CC(O)C[NH+]1CCCC2(CCN(c3ncnc4ccccc34)C2)C1)S(=O)(=O)c1c(C)cccc1C
3914,C/C=C(C)/C=C/C=C/C(OC)C(C)C(OC)C(C)CCc1oc2c(O)c(OC)cc(OC)c2c(=O)c1C
3915,COC1OC(CO)C(O)C(O)C1SC1OC(CO)C(O)C(O)C1O
3916,CSCCC(NC(=O)CCC(=O)[O-])C(=O)[O-]
3917,CCOCCN(CC(O)C[NH+]1CCCC2(CCc3c(ccc4[nH]ncc34)O2)C1)S(=O)(=O)c1c(C)cccc1C
3918,CC1(C)OC2C3OS(=O)(=O)OC3COC2(COS(N)(=O)=O)O1
3919,CCCC(NC(=O)CCC(=O)[O-])C(=O)[O-]
3920,CC(=O)c1ccc(-c2cc(NS(=O)(=O)c3ccc(C)cc3C)c(C(=O)[O-])s2)s1
3921,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12
3922,O=C(CC[NH+]1CCC(F)C1)Nc1ccc2cc3ccc(NC(=O)CC[NH+]4CCC(F)C4)cc3[nH+]c2c1
3923,COc1cc(/C=C/C=O)cc(OC)c1O
3924,O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1
3925,O=C([O-])CCCC(=O)Nc1ccc(/C=C/c2ccccc2)cc1
3926,[NH3+]CCCC[NH2+]CCC[NH3+]
3927,O=C([O-])C(=O)CS(=O)(=O)[O-]
3928,CSCC1OC(O)C(O)C1O
3929,Nc1ncnc2c1ncn2C1OC(COP([O-])([O-])=S)C(O)C1O
3930,C[NH2+]C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
3931,NCCc1c[nH]c2ccc(O)cc12
